timestamp,srcip,dstip,sport,dsport,proto,length
1747810195.658745,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,101
1747810195.658745,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,66
1747810195.658754,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,66
1747810195.661293,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,44304,443,TCP,74
1747810195.66208,b16cd10442c25771c3bd69ebbb667f622db24f36ca7cacd7aaff0a596b4ae2df,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,43388,TCP,74
1747810195.662092,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,b16cd10442c25771c3bd69ebbb667f622db24f36ca7cacd7aaff0a596b4ae2df,43388,443,TCP,54
1747810195.829528,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810195.851893,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,811
1747810195.852369,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,97
1747810195.852652,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,66
1747810195.895469,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,44304,TCP,74
1747810195.895502,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,44304,443,TCP,66
1747810195.895796,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,44304,443,TCP,583
1747810195.918957,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,147
1747810195.918977,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,66
1747810196.000827,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,661
1747810196.002358,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,97
1747810196.142333,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,44304,TCP,66
1747810196.143939,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,44304,TCP,1514
1747810196.143953,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,44304,443,TCP,66
1747810196.14406,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,44304,TCP,2962
1747810196.14406,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,44304,TCP,105
1747810196.144069,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,44304,443,TCP,66
1747810196.144074,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,44304,443,TCP,66
1747810196.145372,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,44304,443,TCP,1502
1747810196.241156,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810196.392275,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,44304,TCP,66
1747810196.392276,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,44304,TCP,245
1747810196.396733,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,44304,TCP,938
1747810196.396733,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,44304,TCP,90
1747810196.396733,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,44304,TCP,66
1747810196.396823,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,44304,443,TCP,66
1747810196.397441,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,44304,443,TCP,90
1747810196.39885,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,44304,443,TCP,66
1747810196.710413,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,44304,TCP,54
1747810196.710413,a7467c79d4555f476eadddc2122a448801f4eed77c7cba0f2a1b6754b5c60560,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,44304,TCP,54
1747810196.710462,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,650
1747810196.710462,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,97
1747810196.710584,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,66
1747810196.715096,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,362d648dcb0321843da5505d6bf2050885111a85aa90b2ef5dd8224dff59b651,37352,3478,UDP,162
1747810196.728035,362d648dcb0321843da5505d6bf2050885111a85aa90b2ef5dd8224dff59b651,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,3478,37352,UDP,106
1747810196.802466,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,705
1747810196.802978,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,97
1747810197.066813,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810197.067588,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,578
1747810197.067588,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,97
1747810197.067714,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,66
1747810197.203439,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,748
1747810197.207001,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,97
1747810197.47023,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810197.628193,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,479
1747810197.628194,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,97
1747810197.628304,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,66
1747810197.828389,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810197.828399,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810197.828407,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810197.828409,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810197.831028,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810197.831034,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810197.831972,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810197.831975,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810197.833216,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810197.833218,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.119178,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.119179,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.119179,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.119179,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.119179,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.119231,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.119236,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.119254,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.119255,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.122971,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.122976,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.124452,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.124456,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.125342,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.125344,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.126297,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.126299,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.127231,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.127234,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.128597,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.128599,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.129496,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.129498,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.130483,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.130487,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.363194,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.363195,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,101
1747810198.363195,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.363227,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.363232,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.363259,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.363259,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.363259,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.363259,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.363259,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.363259,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.363259,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,101
1747810198.363259,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.363288,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.36329,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.364394,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.364398,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.365627,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.365629,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.366394,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.366397,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.36722,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.367221,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.367991,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.367993,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.369724,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.369726,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.370584,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
