timestamp,srcip,dstip,sport,dsport,proto,length
1747810198.370586,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.371417,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.371419,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.372289,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.372293,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.373048,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.373051,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.374678,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.374682,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.376122,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.376125,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.376897,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.376902,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1514
1747810198.377914,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,286
1747810198.621172,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.621222,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,78
1747810198.621222,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.621222,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.621222,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.621222,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.621222,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,101
1747810198.621222,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.621222,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.621257,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.621257,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.621257,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.621257,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.621257,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,101
1747810198.621257,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.621257,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.621257,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.621282,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810198.621282,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,101
1747810198.621333,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,66
1747810198.774763,d90d72ecf07e06c273a9f2383f8c64eb5d0a8bd4dc92bbb867ad25a086ca158a,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,47730,TCP,105
1747810198.774911,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d90d72ecf07e06c273a9f2383f8c64eb5d0a8bd4dc92bbb867ad25a086ca158a,47730,443,TCP,66
1747810199.031747,d90d72ecf07e06c273a9f2383f8c64eb5d0a8bd4dc92bbb867ad25a086ca158a,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,47730,TCP,90
1747810199.031748,d90d72ecf07e06c273a9f2383f8c64eb5d0a8bd4dc92bbb867ad25a086ca158a,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,47730,TCP,66
1747810199.03179,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d90d72ecf07e06c273a9f2383f8c64eb5d0a8bd4dc92bbb867ad25a086ca158a,47730,443,TCP,54
1747810199.031801,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d90d72ecf07e06c273a9f2383f8c64eb5d0a8bd4dc92bbb867ad25a086ca158a,47730,443,TCP,54
1747810200.501929,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,328
1747810200.50193,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,97
1747810200.502057,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,66
1747810200.505845,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,789
1747810200.507041,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,97
1747810200.548776,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,453
1747810200.549631,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,97
1747810200.586414,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,66
1747810200.586909,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,66
1747810200.748053,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,101
1747810200.756047,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,317
1747810200.756112,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,66
1747810200.761129,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,1051
1747810200.761694,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,97
1747810200.922567,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,147
1747810200.922589,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,66
1747810200.99495,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,66
1747810201.305631,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,38836,TCP,317
1747810201.346146,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d3d551da594599ddabe4dd8c0e34ac180ddb76cf3927ad48aa491c629f714f79,38836,443,TCP,66
1747810201.749358,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,35232,53,UDP,70
1747810201.759405,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,53,35232,UDP,86
1747810201.75947,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,46225,53,UDP,70
1747810201.761455,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,53,46225,UDP,98
1747810205.549626,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,426
1747810205.550616,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,97
1747810205.612983,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,66
1747810205.612983,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,101
1747810205.612983,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,101
1747810205.613041,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,66
1747810205.613062,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,66
1747810205.683441,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,66
1747810206.051974,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,147
1747810206.052014,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,66
1747810209.079402,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,44195,53,UDP,75
1747810209.140382,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,53,44195,UDP,368
1747810209.140461,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,50051,53,UDP,75
1747810209.141871,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,53,50051,UDP,224
1747810210.549054,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,613
1747810210.549561,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,97
1747810210.655076,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,66
1747810210.655293,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,66
1747810210.959088,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,147
1747810210.959111,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,66
1747810215.548869,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,426
1747810215.549353,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,97
1747810215.635292,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,66
1747810215.635292,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,66
1747810215.635292,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,101
1747810215.635292,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,101
1747810215.635369,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,66
1747810215.63538,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,66
1747810215.96349,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,147
1747810215.963515,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,66
1747810220.549045,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,425
1747810220.565288,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,97
1747810220.601601,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,66
1747810221.015616,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,147
1747810221.015644,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,66
1747810221.949601,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,362d648dcb0321843da5505d6bf2050885111a85aa90b2ef5dd8224dff59b651,37352,3478,UDP,162
1747810221.967643,362d648dcb0321843da5505d6bf2050885111a85aa90b2ef5dd8224dff59b651,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,3478,37352,UDP,106
1747810225.550253,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,426
1747810225.550862,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,97
1747810225.686778,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,66
1747810225.921897,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,147
1747810225.921958,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,66
1747810226.634823,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,dc765a22470ddc1e8c65d645a47bdbb10ac9a84c1a34dd0fbae0cea9b85e63c3,50890,1900,UDP,214
1747810227.634974,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,dc765a22470ddc1e8c65d645a47bdbb10ac9a84c1a34dd0fbae0cea9b85e63c3,50890,1900,UDP,214
1747810228.635751,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,dc765a22470ddc1e8c65d645a47bdbb10ac9a84c1a34dd0fbae0cea9b85e63c3,50890,1900,UDP,214
1747810229.63619,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,dc765a22470ddc1e8c65d645a47bdbb10ac9a84c1a34dd0fbae0cea9b85e63c3,50890,1900,UDP,214
1747810230.548885,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,426
1747810230.552716,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,97
1747810230.645316,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,101
1747810230.645316,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,101
1747810230.645343,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,66
1747810230.645356,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,66
1747810230.686156,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,66
1747810230.934676,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,147
1747810230.934718,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,66
